y,x,street_count,highway,ref,geometry
-11.9640064,-77.031902,3,N/A,N/A,POINT (-77.031902 -11.9640064)
-11.9815721,-77.0368933,3,N/A,N/A,POINT (-77.0368933 -11.9815721)
-11.9821958,-77.035925,1,N/A,N/A,POINT (-77.035925 -11.9821958)
-11.9813296,-77.0371937,3,N/A,N/A,POINT (-77.0371937 -11.9813296)
-11.981426,-77.0372285,3,N/A,N/A,POINT (-77.0372285 -11.981426)
-11.9987131,-77.0415727,3,N/A,N/A,POINT (-77.0415727 -11.9987131)
-11.9982879,-77.0457284,1,N/A,N/A,POINT (-77.0457284 -11.9982879)
-11.9839433,-77.0634615,3,N/A,N/A,POINT (-77.0634615 -11.9839433)
-12.001058,-77.0559431,3,N/A,N/A,POINT (-77.0559431 -12.001058)
-11.9847816,-77.0373301,1,N/A,N/A,POINT (-77.0373301 -11.9847816)
-11.991591,-77.0448291,3,N/A,N/A,POINT (-77.0448291 -11.991591)
-11.9787916,-77.0437019,3,N/A,N/A,POINT (-77.0437019 -11.9787916)
-11.9787079,-77.0437417,3,N/A,N/A,POINT (-77.0437417 -11.9787079)
-11.9798682,-77.0401085,3,N/A,N/A,POINT (-77.0401085 -11.9798682)
-11.9795656,-77.0407164,3,N/A,N/A,POINT (-77.0407164 -11.9795656)
-11.9790891,-77.0403394,3,N/A,N/A,POINT (-77.0403394 -11.9790891)
-11.9889068,-77.054432,1,N/A,N/A,POINT (-77.054432 -11.9889068)
-11.9679292,-77.0407976,3,N/A,N/A,POINT (-77.0407976 -11.9679292)
-12.0037653,-77.0575471,3,N/A,N/A,POINT (-77.0575471 -12.0037653)
-12.0109691,-77.0529585,4,N/A,N/A,POINT (-77.0529585 -12.0109691)
-11.9977306,-77.0552302,4,N/A,N/A,POINT (-77.0552302 -11.9977306)
-11.9977318,-77.0553346,4,N/A,N/A,POINT (-77.0553346 -11.9977318)
-12.0060001,-77.0502646,4,N/A,N/A,POINT (-77.0502646 -12.0060001)
-12.0084142,-77.0501904,3,N/A,N/A,POINT (-77.0501904 -12.0084142)
-11.9961381,-77.0613861,3,N/A,N/A,POINT (-77.0613861 -11.9961381)
-11.9955424,-77.059595,3,N/A,N/A,POINT (-77.059595 -11.9955424)
-11.9963016,-77.0625532,3,N/A,N/A,POINT (-77.0625532 -11.9963016)
-11.9964904,-77.0624932,3,N/A,N/A,POINT (-77.0624932 -11.9964904)
-11.9938252,-77.0591184,3,N/A,N/A,POINT (-77.0591184 -11.9938252)
-11.9989541,-77.0583048,3,N/A,N/A,POINT (-77.0583048 -11.9989541)
-12.0002193,-77.0579338,3,N/A,N/A,POINT (-77.0579338 -12.0002193)
-12.002761,-77.0600869,3,N/A,N/A,POINT (-77.0600869 -12.002761)
-12.0027127,-77.0597624,3,N/A,N/A,POINT (-77.0597624 -12.0027127)
-11.9669823,-77.0342526,3,N/A,N/A,POINT (-77.0342526 -11.9669823)
-11.9662508,-77.0348353,3,N/A,N/A,POINT (-77.0348353 -11.9662508)
-12.000316,-77.0624175,3,N/A,N/A,POINT (-77.0624175 -12.000316)
-12.0015961,-77.0620993,3,N/A,N/A,POINT (-77.0620993 -12.0015961)
-12.0042417,-77.0607483,3,N/A,N/A,POINT (-77.0607483 -12.0042417)
-11.9969955,-77.0555548,1,N/A,N/A,POINT (-77.0555548 -11.9969955)
-11.9953882,-77.0493433,1,N/A,N/A,POINT (-77.0493433 -11.9953882)
-11.9953373,-77.0485173,3,N/A,N/A,POINT (-77.0485173 -11.9953373)
-11.9955861,-77.0479368,3,N/A,N/A,POINT (-77.0479368 -11.9955861)
-11.9966041,-77.0446512,1,N/A,N/A,POINT (-77.0446512 -11.9966041)
-11.9995528,-77.0453773,3,N/A,N/A,POINT (-77.0453773 -11.9995528)
-11.9988961,-77.0459262,1,N/A,N/A,POINT (-77.0459262 -11.9988961)
-11.9976549,-77.0475916,3,N/A,N/A,POINT (-77.0475916 -11.9976549)
-11.9987543,-77.0473134,1,N/A,N/A,POINT (-77.0473134 -11.9987543)
-11.9958972,-77.0557454,1,N/A,N/A,POINT (-77.0557454 -11.9958972)
-11.9873606,-77.057441,3,N/A,N/A,POINT (-77.057441 -11.9873606)
-11.9881573,-77.057427,3,N/A,N/A,POINT (-77.057427 -11.9881573)
-11.9879715,-77.0574739,3,N/A,N/A,POINT (-77.0574739 -11.9879715)
-11.9746533,-77.0526949,3,N/A,N/A,POINT (-77.0526949 -11.9746533)
-11.9769571,-77.0537115,3,N/A,N/A,POINT (-77.0537115 -11.9769571)
-11.9772451,-77.0536258,1,N/A,N/A,POINT (-77.0536258 -11.9772451)
-11.9766995,-77.0511698,1,N/A,N/A,POINT (-77.0511698 -11.9766995)
-11.9794052,-77.0359495,3,N/A,N/A,POINT (-77.0359495 -11.9794052)
-11.9782009,-77.0519917,3,N/A,N/A,POINT (-77.0519917 -11.9782009)
-11.9782849,-77.0526523,3,N/A,N/A,POINT (-77.0526523 -11.9782849)
-11.9791895,-77.0555269,3,N/A,N/A,POINT (-77.0555269 -11.9791895)
-11.9788865,-77.0548165,3,N/A,N/A,POINT (-77.0548165 -11.9788865)
-11.9788614,-77.0547293,3,N/A,N/A,POINT (-77.0547293 -11.9788614)
-11.9777785,-77.050484,3,N/A,N/A,POINT (-77.050484 -11.9777785)
-11.9778074,-77.0505874,3,N/A,N/A,POINT (-77.0505874 -11.9778074)
-11.9748967,-77.0514361,3,N/A,N/A,POINT (-77.0514361 -11.9748967)
-11.9772608,-77.0486313,3,N/A,N/A,POINT (-77.0486313 -11.9772608)
-11.9894231,-77.060475,3,N/A,N/A,POINT (-77.060475 -11.9894231)
-11.9895627,-77.0604511,3,N/A,N/A,POINT (-77.0604511 -11.9895627)
-11.9895939,-77.06161,3,N/A,N/A,POINT (-77.06161 -11.9895939)
-11.9897337,-77.0615881,3,N/A,N/A,POINT (-77.0615881 -11.9897337)
-11.9850265,-77.0550789,3,N/A,N/A,POINT (-77.0550789 -11.9850265)
-11.9794171,-77.0480037,3,N/A,N/A,POINT (-77.0480037 -11.9794171)
-11.9810071,-77.0475633,4,N/A,N/A,POINT (-77.0475633 -11.9810071)
-11.9709815,-77.043319,3,N/A,N/A,POINT (-77.043319 -11.9709815)
-11.9713319,-77.0436579,3,N/A,N/A,POINT (-77.0436579 -11.9713319)
-11.9776611,-77.0399805,3,N/A,N/A,POINT (-77.0399805 -11.9776611)
-11.9811991,-77.0479962,3,N/A,N/A,POINT (-77.0479962 -11.9811991)
-12.003999,-77.0589751,3,N/A,N/A,POINT (-77.0589751 -12.003999)
-12.0016823,-77.0511728,3,N/A,N/A,POINT (-77.0511728 -12.0016823)
-11.9937582,-77.0528353,5,N/A,N/A,POINT (-77.0528353 -11.9937582)
-11.9935769,-77.0482374,1,N/A,N/A,POINT (-77.0482374 -11.9935769)
-11.9924207,-77.0405102,1,N/A,N/A,POINT (-77.0405102 -11.9924207)
-11.9914427,-77.0443296,1,N/A,N/A,POINT (-77.0443296 -11.9914427)
-11.9843923,-77.0398665,1,N/A,N/A,POINT (-77.0398665 -11.9843923)
-11.9817528,-77.0423608,3,N/A,N/A,POINT (-77.0423608 -11.9817528)
-11.9821759,-77.042238,3,N/A,N/A,POINT (-77.042238 -11.9821759)
-12.0009343,-77.0534117,3,N/A,N/A,POINT (-77.0534117 -12.0009343)
-12.0038,-77.0544451,4,N/A,N/A,POINT (-77.0544451 -12.0038)
-12.003793,-77.0545563,4,N/A,N/A,POINT (-77.0545563 -12.003793)
-12.0063167,-77.0519429,3,N/A,N/A,POINT (-77.0519429 -12.0063167)
-12.0016922,-77.0437104,1,N/A,N/A,POINT (-77.0437104 -12.0016922)
-11.973089,-77.0442335,1,N/A,N/A,POINT (-77.0442335 -11.973089)
-11.9728572,-77.0419706,3,N/A,N/A,POINT (-77.0419706 -11.9728572)
-11.9723408,-77.0420956,3,N/A,N/A,POINT (-77.0420956 -11.9723408)
-11.9783705,-77.0421218,3,N/A,N/A,POINT (-77.0421218 -11.9783705)
-11.9791717,-77.0416473,3,N/A,N/A,POINT (-77.0416473 -11.9791717)
-11.9799559,-77.0414194,3,N/A,N/A,POINT (-77.0414194 -11.9799559)
-11.9777053,-77.0328484,1,N/A,N/A,POINT (-77.0328484 -11.9777053)
-11.9660586,-77.0389169,3,N/A,N/A,POINT (-77.0389169 -11.9660586)
-11.965816,-77.0393354,1,N/A,N/A,POINT (-77.0393354 -11.965816)
-11.9658973,-77.0407281,1,N/A,N/A,POINT (-77.0407281 -11.9658973)
-11.9657909,-77.040911,3,N/A,N/A,POINT (-77.040911 -11.9657909)
-11.9658127,-77.0412572,3,N/A,N/A,POINT (-77.0412572 -11.9658127)
-11.965918,-77.0415416,3,N/A,N/A,POINT (-77.0415416 -11.965918)
-11.9658921,-77.0427994,1,N/A,N/A,POINT (-77.0427994 -11.9658921)
-11.9660848,-77.0417721,3,N/A,N/A,POINT (-77.0417721 -11.9660848)
-11.9809411,-77.0340581,1,N/A,N/A,POINT (-77.0340581 -11.9809411)
-11.9801658,-77.0352618,1,N/A,N/A,POINT (-77.0352618 -11.9801658)
-11.9803928,-77.0351659,3,N/A,N/A,POINT (-77.0351659 -11.9803928)
-11.9805654,-77.0359323,3,N/A,N/A,POINT (-77.0359323 -11.9805654)
-11.9804768,-77.0369066,1,N/A,N/A,POINT (-77.0369066 -11.9804768)
-11.9942841,-77.0444168,1,N/A,N/A,POINT (-77.0444168 -11.9942841)
-11.974728,-77.0384905,3,N/A,N/A,POINT (-77.0384905 -11.974728)
-11.9747661,-77.0385293,3,N/A,N/A,POINT (-77.0385293 -11.9747661)
-11.9738582,-77.0388915,1,N/A,N/A,POINT (-77.0388915 -11.9738582)
-11.9744026,-77.038343,1,N/A,N/A,POINT (-77.038343 -11.9744026)
-11.9848814,-77.0448299,1,N/A,N/A,POINT (-77.0448299 -11.9848814)
-11.9663038,-77.0346898,3,N/A,N/A,POINT (-77.0346898 -11.9663038)
-11.9661203,-77.0339696,3,N/A,N/A,POINT (-77.0339696 -11.9661203)
-11.9659642,-77.0339844,1,N/A,N/A,POINT (-77.0339844 -11.9659642)
-11.9663036,-77.0339503,4,N/A,N/A,POINT (-77.0339503 -11.9663036)
-11.9667684,-77.0338717,1,N/A,N/A,POINT (-77.0338717 -11.9667684)
-11.9661925,-77.0327184,1,N/A,N/A,POINT (-77.0327184 -11.9661925)
-11.9663827,-77.032776,1,N/A,N/A,POINT (-77.032776 -11.9663827)
-11.9667461,-77.0335391,1,N/A,N/A,POINT (-77.0335391 -11.9667461)
-11.9664444,-77.0335713,4,N/A,N/A,POINT (-77.0335713 -11.9664444)
-11.9663119,-77.0385361,3,N/A,N/A,POINT (-77.0385361 -11.9663119)
-11.9670151,-77.0393099,1,N/A,N/A,POINT (-77.0393099 -11.9670151)
-11.966426,-77.0345409,3,N/A,N/A,POINT (-77.0345409 -11.966426)
-11.9790586,-77.0352832,1,N/A,N/A,POINT (-77.0352832 -11.9790586)
-11.978585,-77.0333219,1,N/A,N/A,POINT (-77.0333219 -11.978585)
-11.9780918,-77.0348569,1,N/A,N/A,POINT (-77.0348569 -11.9780918)
-11.9777253,-77.0338315,3,N/A,N/A,POINT (-77.0338315 -11.9777253)
-11.9700247,-77.0467745,1,N/A,N/A,POINT (-77.0467745 -11.9700247)
-11.9676586,-77.0366062,1,N/A,N/A,POINT (-77.0366062 -11.9676586)
-11.9665069,-77.0339159,3,N/A,N/A,POINT (-77.0339159 -11.9665069)
-11.9681119,-77.0336759,1,N/A,N/A,POINT (-77.0336759 -11.9681119)
-11.9671319,-77.0340219,1,N/A,N/A,POINT (-77.0340219 -11.9671319)
-11.9674336,-77.0344484,1,N/A,N/A,POINT (-77.0344484 -11.9674336)
-11.9677275,-77.0340823,1,N/A,N/A,POINT (-77.0340823 -11.9677275)
-11.9673654,-77.0341574,4,N/A,N/A,POINT (-77.0341574 -11.9673654)
-11.9673064,-77.0339884,3,N/A,N/A,POINT (-77.0339884 -11.9673064)
-11.9906556,-77.0402916,1,N/A,N/A,POINT (-77.0402916 -11.9906556)
-11.990923,-77.0403157,3,N/A,N/A,POINT (-77.0403157 -11.990923)
-11.9657582,-77.0388646,1,N/A,N/A,POINT (-77.0388646 -11.9657582)
-11.9656887,-77.0385093,1,N/A,N/A,POINT (-77.0385093 -11.9656887)
-11.965711,-77.0391583,1,N/A,N/A,POINT (-77.0391583 -11.965711)
-11.9685533,-77.0449576,3,N/A,N/A,POINT (-77.0449576 -11.9685533)
-11.9688663,-77.0449162,3,N/A,N/A,POINT (-77.0449162 -11.9688663)
-11.9693478,-77.0453788,1,N/A,N/A,POINT (-77.0453788 -11.9693478)
-11.9691431,-77.0449202,3,N/A,N/A,POINT (-77.0449202 -11.9691431)
-11.9697007,-77.0453368,1,N/A,N/A,POINT (-77.0453368 -11.9697007)
-11.9693792,-77.0451316,1,N/A,N/A,POINT (-77.0451316 -11.9693792)
-11.9672985,-77.0394707,3,N/A,N/A,POINT (-77.0394707 -11.9672985)
-11.9883375,-77.0454294,1,N/A,N/A,POINT (-77.0454294 -11.9883375)
-11.9891705,-77.0457298,1,N/A,N/A,POINT (-77.0457298 -11.9891705)
-11.977504,-77.0454951,1,N/A,N/A,POINT (-77.0454951 -11.977504)
-11.9779298,-77.0453848,3,N/A,N/A,POINT (-77.0453848 -11.9779298)
-11.9813581,-77.037448,3,N/A,N/A,POINT (-77.037448 -11.9813581)
-11.996877,-77.0551263,3,N/A,N/A,POINT (-77.0551263 -11.996877)
-11.9968788,-77.05502,3,N/A,N/A,POINT (-77.05502 -11.9968788)
-11.9758313,-77.0367095,1,N/A,N/A,POINT (-77.0367095 -11.9758313)
-11.9753551,-77.0365901,1,N/A,N/A,POINT (-77.0365901 -11.9753551)
-11.9717775,-77.0352879,1,N/A,N/A,POINT (-77.0352879 -11.9717775)
-11.9749681,-77.0364466,1,N/A,N/A,POINT (-77.0364466 -11.9749681)
-11.9745235,-77.0365573,3,N/A,N/A,POINT (-77.0365573 -11.9745235)
-11.9739448,-77.0363984,3,N/A,N/A,POINT (-77.0363984 -11.9739448)
-11.9741022,-77.0364493,3,N/A,N/A,POINT (-77.0364493 -11.9741022)
-11.9645642,-77.0331733,3,N/A,N/A,POINT (-77.0331733 -11.9645642)
-11.963297,-77.0326889,3,N/A,N/A,POINT (-77.0326889 -11.963297)
-11.9632694,-77.0325762,3,N/A,N/A,POINT (-77.0325762 -11.9632694)
-11.9630293,-77.0324287,1,N/A,N/A,POINT (-77.0324287 -11.9630293)
-11.972461,-77.0411794,1,N/A,N/A,POINT (-77.0411794 -11.972461)
-11.9653809,-77.0331703,3,N/A,N/A,POINT (-77.0331703 -11.9653809)
-11.9652518,-77.0339307,3,N/A,N/A,POINT (-77.0339307 -11.9652518)
-11.965526,-77.0342016,1,N/A,N/A,POINT (-77.0342016 -11.965526)
-11.9653148,-77.0338583,3,N/A,N/A,POINT (-77.0338583 -11.9653148)
-11.9646872,-77.0330962,3,N/A,N/A,POINT (-77.0330962 -11.9646872)
-11.9774587,-77.0455554,1,N/A,N/A,POINT (-77.0455554 -11.9774587)
-11.977312,-77.0461478,1,N/A,N/A,POINT (-77.0461478 -11.977312)
-11.9762419,-77.0463031,1,N/A,N/A,POINT (-77.0463031 -11.9762419)
-11.9765044,-77.046755,3,N/A,N/A,POINT (-77.046755 -11.9765044)
-11.9724531,-77.0514831,1,N/A,N/A,POINT (-77.0514831 -11.9724531)
-12.0082026,-77.0609921,3,N/A,N/A,POINT (-77.0609921 -12.0082026)
-12.0054503,-77.0616239,3,N/A,N/A,POINT (-77.0616239 -12.0054503)
-12.0108603,-77.0489006,1,N/A,N/A,POINT (-77.0489006 -12.0108603)
-12.0079664,-77.0530382,3,N/A,N/A,POINT (-77.0530382 -12.0079664)
-12.007959,-77.0516208,3,N/A,N/A,POINT (-77.0516208 -12.007959)
-12.0083234,-77.0520395,3,N/A,N/A,POINT (-77.0520395 -12.0083234)
-12.0080659,-77.0506747,3,N/A,N/A,POINT (-77.0506747 -12.0080659)
-12.0087613,-77.0519538,3,N/A,N/A,POINT (-77.0519538 -12.0087613)
-12.0073589,-77.0503331,3,N/A,N/A,POINT (-77.0503331 -12.0073589)
-12.0072774,-77.0498999,3,N/A,N/A,POINT (-77.0498999 -12.0072774)
-12.0075288,-77.0502996,3,N/A,N/A,POINT (-77.0502996 -12.0075288)
-12.0076222,-77.0502812,3,N/A,N/A,POINT (-77.0502812 -12.0076222)
-12.0085017,-77.0505888,4,N/A,N/A,POINT (-77.0505888 -12.0085017)
-12.0073683,-77.0498819,3,N/A,N/A,POINT (-77.0498819 -12.0073683)
-12.007451,-77.050315,3,N/A,N/A,POINT (-77.050315 -12.007451)
-12.0077106,-77.0507446,3,N/A,N/A,POINT (-77.0507446 -12.0077106)
-12.0061095,-77.0502438,3,N/A,N/A,POINT (-77.0502438 -12.0061095)
-12.0060116,-77.0501506,3,N/A,N/A,POINT (-77.0501506 -12.0060116)
-12.0060498,-77.050143,4,N/A,N/A,POINT (-77.050143 -12.0060498)
-11.9754921,-77.0541757,3,N/A,N/A,POINT (-77.0541757 -11.9754921)
-11.9781442,-77.0525023,1,N/A,N/A,POINT (-77.0525023 -11.9781442)
-11.9770789,-77.0541374,3,N/A,N/A,POINT (-77.0541374 -11.9770789)
-11.9768257,-77.0534129,1,N/A,N/A,POINT (-77.0534129 -11.9768257)
-11.9807588,-77.0547889,1,N/A,N/A,POINT (-77.0547889 -11.9807588)
-11.9773571,-77.0522448,1,N/A,N/A,POINT (-77.0522448 -11.9773571)
-11.9777323,-77.0536356,1,N/A,N/A,POINT (-77.0536356 -11.9777323)
-11.9775958,-77.0531595,1,N/A,N/A,POINT (-77.0531595 -11.9775958)
-11.9774712,-77.0527169,1,N/A,N/A,POINT (-77.0527169 -11.9774712)
-11.9782806,-77.0529664,1,N/A,N/A,POINT (-77.0529664 -11.9782806)
-11.9783292,-77.0534451,1,N/A,N/A,POINT (-77.0534451 -11.9783292)
-11.9761573,-77.0467436,1,N/A,N/A,POINT (-77.0467436 -11.9761573)
-12.0061369,-77.0533985,3,N/A,N/A,POINT (-77.0533985 -12.0061369)
-12.0060506,-77.0529661,3,N/A,N/A,POINT (-77.0529661 -12.0060506)
-12.0057163,-77.0486779,3,N/A,N/A,POINT (-77.0486779 -12.0057163)
-12.0060431,-77.048605,3,N/A,N/A,POINT (-77.048605 -12.0060431)
-12.008072,-77.0490721,1,N/A,N/A,POINT (-77.0490721 -12.008072)
-11.9993771,-77.0423501,3,N/A,N/A,POINT (-77.0423501 -11.9993771)
-11.979444,-77.0463352,3,N/A,N/A,POINT (-77.0463352 -11.979444)
-11.9793205,-77.0459049,3,N/A,N/A,POINT (-77.0459049 -11.9793205)
-11.9789771,-77.0446925,4,N/A,N/A,POINT (-77.0446925 -11.9789771)
-11.9759345,-77.0381363,3,N/A,N/A,POINT (-77.0381363 -11.9759345)
-11.9831314,-77.0453888,3,N/A,N/A,POINT (-77.0453888 -11.9831314)
-11.9795079,-77.0404438,1,N/A,N/A,POINT (-77.0404438 -11.9795079)
-11.9802271,-77.042372,3,N/A,N/A,POINT (-77.042372 -11.9802271)
-11.9794456,-77.0426038,3,N/A,N/A,POINT (-77.0426038 -11.9794456)
-11.9780209,-77.0409031,3,N/A,N/A,POINT (-77.0409031 -11.9780209)
-11.9699491,-77.0437548,3,N/A,N/A,POINT (-77.0437548 -11.9699491)
-11.9697388,-77.0435498,3,N/A,N/A,POINT (-77.0435498 -11.9697388)
-11.9705346,-77.0438062,3,N/A,N/A,POINT (-77.0438062 -11.9705346)
-11.9702393,-77.0441171,3,N/A,N/A,POINT (-77.0441171 -11.9702393)
-11.9665708,-77.0365873,3,N/A,N/A,POINT (-77.0365873 -11.9665708)
-12.0047991,-77.0519726,3,N/A,N/A,POINT (-77.0519726 -12.0047991)
-12.0055462,-77.0520981,3,N/A,N/A,POINT (-77.0520981 -12.0055462)
-12.005664,-77.0525575,3,N/A,N/A,POINT (-77.0525575 -12.005664)
-12.0114909,-77.0477542,1,N/A,N/A,POINT (-77.0477542 -12.0114909)
-12.0105517,-77.0481201,3,N/A,N/A,POINT (-77.0481201 -12.0105517)
-12.0014149,-77.0540575,3,N/A,N/A,POINT (-77.0540575 -12.0014149)
-12.0015262,-77.0540553,3,N/A,N/A,POINT (-77.0540553 -12.0015262)
-12.001421,-77.0532775,3,N/A,N/A,POINT (-77.0532775 -12.001421)
-12.0016535,-77.0520805,3,N/A,N/A,POINT (-77.0520805 -12.0016535)
-12.0016816,-77.0549723,3,N/A,N/A,POINT (-77.0549723 -12.0016816)
-12.0000363,-77.0525345,3,N/A,N/A,POINT (-77.0525345 -12.0000363)
-11.9877507,-77.057046,4,traffic_signals,N/A,POINT (-77.057046 -11.9877507)
-12.0037863,-77.0546631,4,N/A,N/A,POINT (-77.0546631 -12.0037863)
-11.987764,-77.0571061,3,N/A,N/A,POINT (-77.0571061 -11.987764)
-11.9879116,-77.057008,3,N/A,N/A,POINT (-77.057008 -11.9879116)
-11.983245,-77.0588376,4,N/A,N/A,POINT (-77.0588376 -11.983245)
-11.9831036,-77.0582424,4,N/A,N/A,POINT (-77.0582424 -11.9831036)
-11.9830876,-77.0581759,3,N/A,N/A,POINT (-77.0581759 -11.9830876)
-11.982968,-77.0582076,4,N/A,N/A,POINT (-77.0582076 -11.982968)
-12.0111793,-77.0471635,1,N/A,N/A,POINT (-77.0471635 -12.0111793)
-11.9780574,-77.0520322,1,N/A,N/A,POINT (-77.0520322 -11.9780574)
-11.9791914,-77.0552264,1,N/A,N/A,POINT (-77.0552264 -11.9791914)
-11.9670318,-77.0364615,3,N/A,N/A,POINT (-77.0364615 -11.9670318)
-11.9672653,-77.0369037,1,N/A,N/A,POINT (-77.0369037 -11.9672653)
-11.9739668,-77.0521195,1,N/A,N/A,POINT (-77.0521195 -11.9739668)
-11.9816637,-77.0496479,3,N/A,N/A,POINT (-77.0496479 -11.9816637)
-11.9821632,-77.0471252,3,N/A,N/A,POINT (-77.0471252 -11.9821632)
-11.9806844,-77.0405856,3,N/A,N/A,POINT (-77.0405856 -11.9806844)
-11.9809128,-77.041144,3,N/A,N/A,POINT (-77.041144 -11.9809128)
-11.981917,-77.050537,3,N/A,N/A,POINT (-77.050537 -11.981917)
-11.9791971,-77.0454692,3,N/A,N/A,POINT (-77.0454692 -11.9791971)
-11.9813866,-77.0443348,3,N/A,N/A,POINT (-77.0443348 -11.9813866)
-12.0081766,-77.0610336,3,N/A,N/A,POINT (-77.0610336 -12.0081766)
-12.0041597,-77.0616479,3,N/A,N/A,POINT (-77.0616479 -12.0041597)
-12.0044413,-77.0615922,3,N/A,N/A,POINT (-77.0615922 -12.0044413)
-11.9891138,-77.0588006,1,N/A,N/A,POINT (-77.0588006 -11.9891138)
-11.995939,-77.058601,3,N/A,N/A,POINT (-77.058601 -11.995939)
-11.9959561,-77.0587746,3,N/A,N/A,POINT (-77.0587746 -11.9959561)
-11.9960537,-77.0587599,3,N/A,N/A,POINT (-77.0587599 -11.9960537)
-11.9960249,-77.0585909,3,N/A,N/A,POINT (-77.0585909 -11.9960249)
-11.9769076,-77.0608679,3,N/A,N/A,POINT (-77.0608679 -11.9769076)
-11.9768787,-77.0614391,3,N/A,N/A,POINT (-77.0614391 -11.9768787)
-11.9768288,-77.0610957,3,N/A,N/A,POINT (-77.0610957 -11.9768288)
-11.9797061,-77.0594645,3,N/A,N/A,POINT (-77.0594645 -11.9797061)
-11.9773736,-77.0596883,3,N/A,N/A,POINT (-77.0596883 -11.9773736)
-11.9851831,-77.0414429,1,N/A,N/A,POINT (-77.0414429 -11.9851831)
-11.984642,-77.0420524,3,N/A,N/A,POINT (-77.0420524 -11.984642)
-11.9841264,-77.041858,1,N/A,N/A,POINT (-77.041858 -11.9841264)
-11.9837748,-77.0414892,1,N/A,N/A,POINT (-77.0414892 -11.9837748)
-11.9826729,-77.043584,3,N/A,N/A,POINT (-77.043584 -11.9826729)
-11.9740051,-77.0370019,1,N/A,N/A,POINT (-77.0370019 -11.9740051)
-11.9740786,-77.0372003,3,N/A,N/A,POINT (-77.0372003 -11.9740786)
-11.9698312,-77.0445173,4,N/A,N/A,POINT (-77.0445173 -11.9698312)
-11.9751229,-77.0390978,3,N/A,N/A,POINT (-77.0390978 -11.9751229)
-11.9753433,-77.0389237,3,N/A,N/A,POINT (-77.0389237 -11.9753433)
-11.9752662,-77.0392641,3,N/A,N/A,POINT (-77.0392641 -11.9752662)
-11.9750644,-77.0385009,3,N/A,N/A,POINT (-77.0385009 -11.9750644)
-11.9753826,-77.0387238,1,N/A,N/A,POINT (-77.0387238 -11.9753826)
-11.9751491,-77.0384368,3,N/A,N/A,POINT (-77.0384368 -11.9751491)
-11.974972,-77.0381539,3,N/A,N/A,POINT (-77.0381539 -11.974972)
-11.9771161,-77.0533737,1,N/A,N/A,POINT (-77.0533737 -11.9771161)
-11.976873,-77.0534487,3,N/A,N/A,POINT (-77.0534487 -11.976873)
-11.977581,-77.0454752,3,N/A,N/A,POINT (-77.0454752 -11.977581)
-11.9865639,-77.0520826,1,N/A,N/A,POINT (-77.0520826 -11.9865639)
-11.9664352,-77.0412397,1,N/A,N/A,POINT (-77.0412397 -11.9664352)
-11.9663211,-77.0409997,1,N/A,N/A,POINT (-77.0409997 -11.9663211)
-11.9667669,-77.0405772,3,N/A,N/A,POINT (-77.0405772 -11.9667669)
-11.9758357,-77.0456693,1,N/A,N/A,POINT (-77.0456693 -11.9758357)
-11.9831356,-77.0453044,3,N/A,N/A,POINT (-77.0453044 -11.9831356)
-11.9632432,-77.0324076,3,N/A,N/A,POINT (-77.0324076 -11.9632432)
-11.9735696,-77.0522113,1,N/A,N/A,POINT (-77.0522113 -11.9735696)
-11.97697,-77.0537568,3,N/A,N/A,POINT (-77.0537568 -11.97697)
-11.9619899,-77.0321554,3,N/A,N/A,POINT (-77.0321554 -11.9619899)
-12.0030106,-77.0495729,1,N/A,N/A,POINT (-77.0495729 -12.0030106)
-11.993946,-77.0557478,3,N/A,N/A,POINT (-77.0557478 -11.993946)
-11.9779724,-77.0357399,1,N/A,N/A,POINT (-77.0357399 -11.9779724)
-11.9777003,-77.0360805,3,N/A,N/A,POINT (-77.0360805 -11.9777003)
-11.977482,-77.0347996,3,N/A,N/A,POINT (-77.0347996 -11.977482)
-11.9803898,-77.0356675,3,N/A,N/A,POINT (-77.0356675 -11.9803898)
-11.9800694,-77.0359766,3,N/A,N/A,POINT (-77.0359766 -11.9800694)
-11.9780847,-77.0332501,3,N/A,N/A,POINT (-77.0332501 -11.9780847)
-11.9782439,-77.033692,1,N/A,N/A,POINT (-77.033692 -11.9782439)
-11.980564,-77.0357198,1,N/A,N/A,POINT (-77.0357198 -11.980564)
-11.9799835,-77.0356433,1,N/A,N/A,POINT (-77.0356433 -11.9799835)
-11.9801622,-77.0357775,3,N/A,N/A,POINT (-77.0357775 -11.9801622)
-11.9884974,-77.047763,1,N/A,N/A,POINT (-77.047763 -11.9884974)
