osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
950250041,False,,Calle El Bosque,residential,,False,19.748,"LINESTRING (-77.0340219 -11.9671319, -77.0340125 -11.9671909, -77.0339884 -11.9673064)",,N/A,,
950250044,False,,Calle Las Casuarinas,residential,,True,32.578,"LINESTRING (-77.0344484 -11.9674336, -77.0344082 -11.9674284, -77.0341574 -11.9673654)",,N/A,,
950250043,False,,Calle Los Olmos,residential,,True,41.087,"LINESTRING (-77.0340823 -11.9677275, -77.0341158 -11.9675779, -77.0341574 -11.9673654)",,N/A,,
950250044,False,,Calle Las Casuarinas,residential,,True,19.519,"LINESTRING (-77.0341574 -11.9673654, -77.0339884 -11.9673064)",,N/A,,
950250043,False,,Calle Los Olmos,residential,,False,41.087,"LINESTRING (-77.0341574 -11.9673654, -77.0341158 -11.9675779, -77.0340823 -11.9677275)",,N/A,,
950250043,False,,Calle Los Olmos,residential,,True,43.868,"LINESTRING (-77.0341574 -11.9673654, -77.0342191 -11.9670899, -77.0342526 -11.9669823)",,N/A,,
950250044,False,,Calle Las Casuarinas,residential,,False,32.578,"LINESTRING (-77.0341574 -11.9673654, -77.0344082 -11.9674284, -77.0344484 -11.9674336)",,N/A,,
950250044,False,,Calle Las Casuarinas,residential,,False,19.519,"LINESTRING (-77.0339884 -11.9673064, -77.0341574 -11.9673654)",,N/A,,
950250041,False,,Calle El Bosque,residential,,False,99.923,"LINESTRING (-77.0339884 -11.9673064, -77.0339495 -11.9673457, -77.0338368 -11.9674428, -77.0337859 -11.9675189, -77.033755 -11.9676304, -77.0336692 -11.9680266, -77.0336759 -11.9681119)",,N/A,,
950250041,False,,Calle El Bosque,residential,,True,19.748,"LINESTRING (-77.0339884 -11.9673064, -77.0340125 -11.9671909, -77.0340219 -11.9671319)",,N/A,,
952120694,False,,,residential,,True,31.532,"LINESTRING (-77.0402916 -11.9906556, -77.0402554 -11.9907553, -77.0403157 -11.990923)",,N/A,,
"[951902484, 682790526]",False,2,,residential,,False,331.9559999999999,"LINESTRING (-77.0403157 -11.990923, -77.0401125 -11.9909271, -77.0400729 -11.9909303, -77.0400356 -11.9909439, -77.0400037 -11.9909678, -77.039972 -11.9909807, -77.0396788 -11.9910524, -77.039476 -11.9911202, -77.0393253 -11.9911416, -77.0392566 -11.9911623, -77.0392359 -11.9911795, -77.0392201 -11.9911985, -77.0392136 -11.9912232, -77.0392139 -11.9912458, -77.0392187 -11.9912682, -77.0392455 -11.9913108, -77.0393535 -11.9914676, -77.0394702 -11.991566, -77.0396061 -11.9916519, -77.039695 -11.9917008, -77.0397744 -11.9917345, -77.0399241 -11.991789, -77.0399731 -11.9918116, -77.0401581 -11.991935, -77.0401793 -11.9919513, -77.0401903 -11.991969, -77.0401923 -11.9919904, -77.040187 -11.9920132, -77.0401798 -11.9920325, -77.0401774 -11.9920533, -77.0401844 -11.9920752, -77.0401988 -11.9920914, -77.0403076 -11.9921991, -77.0403555 -11.9922428, -77.0403964 -11.9923053, -77.0404398 -11.9923595, -77.0405102 -11.9924207)",,N/A,,
"[952120698, 951902484]",False,2,Jirón Cahuide,residential,,True,125.453,"LINESTRING (-77.0403157 -11.990923, -77.0404629 -11.99092, -77.0404718 -11.9909249, -77.0404734 -11.9909331, -77.0404706 -11.9909413, -77.0404644 -11.9909462, -77.0404261 -11.9909549, -77.040413 -11.9909663, -77.0404081 -11.9909812, -77.0404076 -11.991, -77.0404267 -11.9910179, -77.0405721 -11.9910761, -77.0406637 -11.9911052, -77.0408783 -11.9911184, -77.0409994 -11.9911073, -77.0410744 -11.9910796, -77.0411414 -11.9910271, -77.0411989 -11.9909519)",,N/A,,
952120694,False,,,residential,,False,31.532,"LINESTRING (-77.0403157 -11.990923, -77.0402554 -11.9907553, -77.0402916 -11.9906556)",,N/A,,
118415282,False,,Calle Alfonso Ugarte,residential,,True,25.936,"LINESTRING (-77.0388646 -11.9657582, -77.0388365 -11.9658015, -77.0387399 -11.965957)",,N/A,,
962111900,False,,Pasaje José Olaya,residential,,False,17.046,"LINESTRING (-77.0385093 -11.9656887, -77.0384199 -11.9658146)",,N/A,,
962111906,False,,Pasaje Isidro Vergara,residential,,True,46.728,"LINESTRING (-77.0391583 -11.965711, -77.0391275 -11.9657543, -77.0389169 -11.9660586)",,N/A,,
118408743,False,,Pasaje 31 de Mayo,residential,,False,16.666,"LINESTRING (-77.0449576 -11.9685533, -77.04511 -11.9685687)",,N/A,,
118408743,False,,Pasaje 31 de Mayo,residential,,True,33.625,"LINESTRING (-77.0449576 -11.9685533, -77.0446491 -11.9685342)",,N/A,,
987872003,False,,Calle 30 de Marzo,residential,,False,35.094,"LINESTRING (-77.0449576 -11.9685533, -77.0449162 -11.9688663)",,N/A,,
987872003,False,,Calle 30 de Marzo,residential,,True,35.094,"LINESTRING (-77.0449162 -11.9688663, -77.0449576 -11.9685533)",,N/A,,
987872001,False,,Pasaje Buena Fe,residential,,False,73.62799999999999,"LINESTRING (-77.0449162 -11.9688663, -77.0450543 -11.9690145, -77.0451101 -11.9690774, -77.0451602 -11.9691339, -77.0452072 -11.9691955, -77.0453788 -11.9693478)",,N/A,,
"[987876193, 987872003]",False,,"['Calle 30 de Marzo', 'Pasaje 2 de Mayo']",residential,,"[False, True]",32.601,"LINESTRING (-77.0449162 -11.9688663, -77.04488 -11.9690932, -77.0449202 -11.9691431)",,N/A,,
987872001,False,,Pasaje Buena Fe,residential,,True,73.62800000000001,"LINESTRING (-77.0453788 -11.9693478, -77.0452072 -11.9691955, -77.0451602 -11.9691339, -77.0451101 -11.9690774, -77.0450543 -11.9690145, -77.0449162 -11.9688663)",,N/A,,
"[987876188, 987876189]",False,,,residential,,"[False, True]",89.94999999999999,"LINESTRING (-77.0449202 -11.9691431, -77.0449063 -11.9692572, -77.0449023 -11.9693819, -77.0449331 -11.9694698, -77.0449865 -11.9695568, -77.0450373 -11.9695975, -77.0452309 -11.9696639, -77.0453368 -11.9697007)",,N/A,,
"[987876193, 987872003]",False,,"['Calle 30 de Marzo', 'Pasaje 2 de Mayo']",residential,,"[False, True]",32.601,"LINESTRING (-77.0449202 -11.9691431, -77.04488 -11.9690932, -77.0449162 -11.9688663)",,N/A,,
987876193,False,,Pasaje 2 de Mayo,residential,,True,35.095,"LINESTRING (-77.0449202 -11.9691431, -77.0450731 -11.9692901, -77.0451316 -11.9693792)",,N/A,,
"[987876188, 987876189]",False,,,residential,,"[False, True]",89.95,"LINESTRING (-77.0453368 -11.9697007, -77.0452309 -11.9696639, -77.0450373 -11.9695975, -77.0449865 -11.9695568, -77.0449331 -11.9694698, -77.0449023 -11.9693819, -77.0449063 -11.9692572, -77.0449202 -11.9691431)",,N/A,,
987876193,False,,Pasaje 2 de Mayo,residential,,False,35.095,"LINESTRING (-77.0451316 -11.9693792, -77.0450731 -11.9692901, -77.0449202 -11.9691431)",,N/A,,
118415307,False,,Pasaje José Gabriel Condorcanqui,residential,,True,25.597,"LINESTRING (-77.0394707 -11.9672985, -77.0392588 -11.9671984)",,N/A,,
118415307,False,,Pasaje José Gabriel Condorcanqui,residential,,False,132.657,"LINESTRING (-77.0394707 -11.9672985, -77.0396991 -11.9673993, -77.0399635 -11.9675533, -77.040132 -11.9676376, -77.0404253 -11.9677542, -77.0404663 -11.9677507, -77.0405478 -11.9676724)",,N/A,,
988479025,False,,,residential,,True,22.513,"LINESTRING (-77.0394707 -11.9672985, -77.039562 -11.967145, -77.0395779 -11.9671256)",,N/A,,
988482988,False,,,residential,,True,66.446,"LINESTRING (-77.0454294 -11.9883375, -77.0454776 -11.988369, -77.0455444 -11.9884284, -77.0455892 -11.9884683, -77.0456694 -11.9885395, -77.0457941 -11.9886681, -77.0458116 -11.9887009, -77.0458763 -11.9887375)",,N/A,,
988483261,False,,,residential,,False,52.074999999999996,"LINESTRING (-77.0457298 -11.9891705, -77.0457673 -11.9889147, -77.0457955 -11.9888347, -77.0458763 -11.9887375)",,N/A,,
992150721,False,,,residential,,False,8.831,"LINESTRING (-77.0454951 -11.977504, -77.0454752 -11.977581)",,N/A,,
992150721,False,,,residential,,True,36.031,"LINESTRING (-77.0453848 -11.9779298, -77.0454662 -11.9776157)",,N/A,,
118408714,False,,Jeruzalen,residential,,False,57.226,"LINESTRING (-77.0453848 -11.9779298, -77.0456421 -11.9780121, -77.0458006 -11.9780531, -77.045889 -11.978076)",,N/A,,
118408714,False,,Jeruzalen,residential,,True,62.608,"LINESTRING (-77.0453848 -11.9779298, -77.0453488 -11.9779257, -77.0453184 -11.9779317, -77.0452948 -11.9779396, -77.0448903 -11.9781985)",,N/A,,
533682083,False,,,residential,,False,25.043999999999997,"LINESTRING (-77.037448 -11.9813581, -77.0374274 -11.9813656, -77.0372285 -11.981426)",,N/A,,
533682083,False,,,residential,,True,82.18200000000002,"LINESTRING (-77.037448 -11.9813581, -77.0374777 -11.9813517, -77.0376256 -11.9813204, -77.0376844 -11.9813102, -77.038068 -11.9814023, -77.0381726 -11.981458)",,N/A,,
996532402,False,,,residential,,True,19.721,"LINESTRING (-77.037448 -11.9813581, -77.0374259 -11.9812788, -77.0374035 -11.9811862)",,N/A,,
1001911339,False,,,primary_link,,False,11.564,"LINESTRING (-77.0551263 -11.996877, -77.05502 -11.9968788)",,N/A,,
324552709,True,3,Avenida Túpac Amaru,primary,50,False,52.542,"LINESTRING (-77.0551263 -11.996877, -77.0551319 -11.9967173, -77.0551341 -11.9965707, -77.0551546 -11.9964058)",,N/A,,
173557912,True,,María Parado de Bellido,secondary,40,False,34.465,"LINESTRING (-77.05502 -11.9968788, -77.0550145 -11.9965689)",,N/A,,
1001911339,False,,,primary_link,,True,11.564,"LINESTRING (-77.05502 -11.9968788, -77.0551263 -11.996877)",,N/A,,
118408755,False,,,residential,,False,134.24200000000002,"LINESTRING (-77.0367095 -11.9758313, -77.0367095 -11.9757447, -77.0366907 -11.9756214, -77.0366853 -11.9755269, -77.0367256 -11.9753997, -77.0367403 -11.9752711, -77.0367524 -11.9751347, -77.0367678 -11.9750265, -77.0368922 -11.9746532)",,N/A,,
118408722,False,,,residential,,False,87.826,"LINESTRING (-77.0365901 -11.9753551, -77.0366062 -11.9753197, -77.0365928 -11.9751701, -77.0365901 -11.975077, -77.0365917 -11.9750355, -77.0367241 -11.9745876)",,N/A,,
118408700,False,,,residential,,False,276.15899999999993,"LINESTRING (-77.0352879 -11.9717775, -77.0354368 -11.9719572, -77.0356259 -11.9721317, -77.0358834 -11.9726381, -77.0361462 -11.9732599, -77.0361918 -11.9734685, -77.0361784 -11.9735722, -77.0361958 -11.9736286, -77.0362924 -11.9737086, -77.0363635 -11.9738398, -77.0363984 -11.9739448)",,N/A,,
1027605929,False,,,residential,,True,50.891999999999996,"LINESTRING (-77.0364466 -11.9749681, -77.0364909 -11.9747713, -77.0365573 -11.9745235)",,N/A,,
118408704,False,,,residential,,True,19.494,"LINESTRING (-77.0365573 -11.9745235, -77.0367241 -11.9745876)",,N/A,,
"[118408704, 1027605930]",False,,,residential,,False,28.289,"LINESTRING (-77.0365573 -11.9745235, -77.0364827 -11.9744948, -77.0365436 -11.9743292)",,N/A,,
1027605929,False,,,residential,,False,50.891999999999996,"LINESTRING (-77.0365573 -11.9745235, -77.0364909 -11.9747713, -77.0364466 -11.9749681)",,N/A,,
1167870953,False,,,residential,,True,18.357,"LINESTRING (-77.0363984 -11.9739448, -77.0364493 -11.9741022)",,N/A,,
118408700,False,,,residential,,True,276.159,"LINESTRING (-77.0363984 -11.9739448, -77.0363635 -11.9738398, -77.0362924 -11.9737086, -77.0361958 -11.9736286, -77.0361784 -11.9735722, -77.0361918 -11.9734685, -77.0361462 -11.9732599, -77.0358834 -11.9726381, -77.0356259 -11.9721317, -77.0354368 -11.9719572, -77.0352879 -11.9717775)",,N/A,,
1027605928,False,,,residential,,False,86.458,"LINESTRING (-77.0363984 -11.9739448, -77.0365239 -11.9740123, -77.0371425 -11.9742126)",,N/A,,
1167870953,False,,,residential,,False,18.357,"LINESTRING (-77.0364493 -11.9741022, -77.0363984 -11.9739448)",,N/A,,
118408679,False,,,residential,,False,35.143,"LINESTRING (-77.0364493 -11.9741022, -77.0364024 -11.9741547, -77.036397 -11.9741822, -77.0364279 -11.9742544, -77.0364453 -11.9742832, -77.0365436 -11.9743292)",,N/A,,
118408754,False,,,residential,,False,75.846,"LINESTRING (-77.0364493 -11.9741022, -77.0364923 -11.9741297, -77.0366052 -11.974179, -77.0371001 -11.9743422)",,N/A,,
118415310,False,,,residential,,False,16.044,"LINESTRING (-77.0331733 -11.9645642, -77.0330962 -11.9646872)",,N/A,,
118415316,False,,,residential,,False,17.626,"LINESTRING (-77.0331733 -11.9645642, -77.0330716 -11.9644408)",,N/A,,
"[1027613672, 118415316]",False,,,residential,,True,117.57600000000001,"LINESTRING (-77.0331733 -11.9645642, -77.0332603 -11.9646471, -77.033405 -11.9648202, -77.033513 -11.9649738, -77.033751 -11.9651113, -77.0339498 -11.9652244, -77.0339307 -11.9652518)",,N/A,,
1171453185,False,,,residential,,False,12.638,"LINESTRING (-77.0326889 -11.963297, -77.0325762 -11.9632694)",,N/A,,
"[429313628, 118415366]",False,,,residential,,False,110.733,"LINESTRING (-77.0326889 -11.963297, -77.0326908 -11.9633659, -77.032796 -11.9636542, -77.0324722 -11.9641881)",,N/A,,
1171453185,False,,,residential,,True,24.201,"LINESTRING (-77.0326889 -11.963297, -77.0327888 -11.9633226, -77.0328498 -11.9633468, -77.0328774 -11.9633915)",,N/A,,
1171453185,False,,,residential,,False,18.57,"LINESTRING (-77.0325762 -11.9632694, -77.0324076 -11.9632432)",,N/A,,
1171453185,False,,,residential,,True,12.638,"LINESTRING (-77.0325762 -11.9632694, -77.0326889 -11.963297)",,N/A,,
"[429313625, 118415302]",False,,,residential,,False,113.86699999999999,"LINESTRING (-77.0325762 -11.9632694, -77.0325617 -11.9633729, -77.0326391 -11.9636439, -77.0323058 -11.9641925)",,N/A,,
429313627,False,,,residential,,True,23.895,"LINESTRING (-77.0324287 -11.9630293, -77.0324076 -11.9632432)",,N/A,,
118415363,False,,Calle Los Precursores,residential,,True,194.97199999999998,"LINESTRING (-77.0411794 -11.972461, -77.0409876 -11.9721501, -77.0409729 -11.9721041, -77.0410095 -11.9719035, -77.0409943 -11.9718457, -77.0408827 -11.9717714, -77.0406877 -11.9716667, -77.0404646 -11.9714059, -77.0402264 -11.9710945)",,N/A,,
118415342,False,,San Vicente,residential,,False,51.101,"LINESTRING (-77.0331703 -11.9653809, -77.033233 -11.9655076, -77.0332375 -11.965676, -77.0332068 -11.9658233)",,N/A,,
118415342,False,,San Vicente,residential,,True,115.259,"LINESTRING (-77.0331703 -11.9653809, -77.0331577 -11.9653624, -77.0331429 -11.9653344, -77.0330805 -11.9652165, -77.033036 -11.9651032, -77.0330004 -11.9649659, -77.0329089 -11.9647406, -77.0329076 -11.964706, -77.0329353 -11.9646617, -77.0330716 -11.9644408)",,N/A,,
"[1027613672, 1027613671]",False,,,residential,,False,90.66900000000001,"LINESTRING (-77.0331703 -11.9653809, -77.033291 -11.9653673, -77.0333809 -11.9653909, -77.0334761 -11.9654473, -77.0335445 -11.9654749, -77.0336531 -11.9654985, -77.033747 -11.9654919, -77.0337885 -11.9654784, -77.0338042 -11.9654486, -77.0338073 -11.9654224, -77.0338154 -11.9653804, -77.0338583 -11.9653148)",,N/A,,
1027613672,False,,,residential,,True,10.54,"LINESTRING (-77.0339307 -11.9652518, -77.0338583 -11.9653148)",,N/A,,
"[1027613672, 118415316]",False,,,residential,,False,117.57600000000001,"LINESTRING (-77.0339307 -11.9652518, -77.0339498 -11.9652244, -77.033751 -11.9651113, -77.033513 -11.9649738, -77.033405 -11.9648202, -77.0332603 -11.9646471, -77.0331733 -11.9645642)",,N/A,,
1027613673,False,,,residential,,True,42.405,"LINESTRING (-77.0339307 -11.9652518, -77.0340125 -11.9653318, -77.0342016 -11.965526)",,N/A,,
1027613673,False,,,residential,,False,42.405,"LINESTRING (-77.0342016 -11.965526, -77.0340125 -11.9653318, -77.0339307 -11.9652518)",,N/A,,
1027613672,False,,,residential,,False,10.54,"LINESTRING (-77.0338583 -11.9653148, -77.0339307 -11.9652518)",,N/A,,
"[1027613672, 1027613671]",False,,,residential,,True,90.669,"LINESTRING (-77.0338583 -11.9653148, -77.0338154 -11.9653804, -77.0338073 -11.9654224, -77.0338042 -11.9654486, -77.0337885 -11.9654784, -77.033747 -11.9654919, -77.0336531 -11.9654985, -77.0335445 -11.9654749, -77.0334761 -11.9654473, -77.0333809 -11.9653909, -77.033291 -11.9653673, -77.0331703 -11.9653809)",,N/A,,
1027613674,False,,,residential,,True,112.17099999999999,"LINESTRING (-77.0338583 -11.9653148, -77.0336196 -11.965181, -77.0334196 -11.965093, -77.0332065 -11.9647533, -77.0330962 -11.9646872)",,N/A,,
118415310,False,,,residential,,True,16.044,"LINESTRING (-77.0330962 -11.9646872, -77.0331733 -11.9645642)",,N/A,,
118415310,False,,,residential,,False,65.805,"LINESTRING (-77.0330962 -11.9646872, -77.0330684 -11.9647316, -77.0330694 -11.9647782, -77.0332068 -11.9649984, -77.0333408 -11.9651936)",,N/A,,
1027613674,False,,,residential,,False,112.171,"LINESTRING (-77.0330962 -11.9646872, -77.0332065 -11.9647533, -77.0334196 -11.965093, -77.0336196 -11.965181, -77.0338583 -11.9653148)",,N/A,,
"[118408692, 1034980918]",False,,Tupac Amaru,residential,,"[False, True]",125.767,"LINESTRING (-77.0455554 -11.9774587, -77.0457848 -11.9774515, -77.0459256 -11.9774548, -77.0460498 -11.9774683, -77.0460644 -11.9774752, -77.0460727 -11.9774894, -77.0460721 -11.9775101, -77.045889 -11.978076)",,N/A,,
1034980919,False,,,residential,,True,95.55499999999999,"LINESTRING (-77.0461478 -11.977312, -77.0461026 -11.9773, -77.0459926 -11.9772718, -77.0459343 -11.9772705, -77.045829 -11.9772934, -77.045717 -11.9773426, -77.0456285 -11.9773892, -77.0455603 -11.9774221, -77.0455207 -11.9774432, -77.045489 -11.9774705, -77.0454314 -11.977536, -77.045427 -11.9775444, -77.0454265 -11.9775535, -77.0454303 -11.9775608, -77.0454752 -11.977581)",,N/A,,
1034980920,False,,,residential,,True,59.278,"LINESTRING (-77.0463031 -11.9762419, -77.0463675 -11.9763272, -77.0464037 -11.9763718, -77.046456 -11.9764059, -77.046755 -11.9765044)",,N/A,,
118300488,True,,Avenida Antisuyo,secondary,40,False,36.967,"LINESTRING (-77.046755 -11.9765044, -77.0467583 -11.9764845, -77.0468368 -11.9761818)",,N/A,,
1034980920,False,,,residential,,False,59.278000000000006,"LINESTRING (-77.046755 -11.9765044, -77.046456 -11.9764059, -77.0464037 -11.9763718, -77.0463675 -11.9763272, -77.0463031 -11.9762419)",,N/A,,
1034982638,False,,,residential,,True,54.082,"LINESTRING (-77.0514831 -11.9724531, -77.0514643 -11.9726355, -77.051467 -11.9727955, -77.0514932 -11.9729362)",,N/A,,
1155858094,False,3,Óvalo Tomás Valle,primary,50,False,5.36,"LINESTRING (-77.0609921 -12.0082026, -77.0610336 -12.0081766)",,N/A,,circular
173662731,True,2,Avenida Alfredo Mendiola,primary,40,False,55.435,"LINESTRING (-77.0616239 -12.0054503, -77.0616782 -12.0049546)",,N/A,,
118543102,False,,14 de Diciembre,residential,,False,39.116,"LINESTRING (-77.0489006 -12.0108603, -77.0488844 -12.0110241, -77.0488502 -12.0112083)",,N/A,,
68863201,False,,Las Casuarinas,residential,,True,47.026,"LINESTRING (-77.0530382 -12.0079664, -77.0526144 -12.0078826)",,N/A,,
68863209,False,,Calle Los Damascos,residential,,True,145.194,"LINESTRING (-77.0530382 -12.0079664, -77.0532933 -12.0066847)",,N/A,,
68863201,False,,Las Casuarinas,residential,,False,53.909,"LINESTRING (-77.0530382 -12.0079664, -77.0535068 -12.0080592, -77.053524 -12.0080626)",,N/A,,
68863204,False,,Los Nardos,residential,,False,31.155,"LINESTRING (-77.0516208 -12.007959, -77.0515665 -12.0082341)",,N/A,,
68863204,False,,Los Nardos,residential,,True,19.227,"LINESTRING (-77.0516208 -12.007959, -77.0516444 -12.0078388, -77.0516542 -12.0077892)",,N/A,,
68864325,False,,Las Primaveras,residential,,False,52.345,"LINESTRING (-77.0516208 -12.007959, -77.0520348 -12.0080369, -77.0520934 -12.008048)",,N/A,,
68863210,False,,Los Ficus,residential,,False,49.576,"LINESTRING (-77.0520395 -12.0083234, -77.0519538 -12.0087613)",,N/A,,
68863210,False,,Los Ficus,residential,,True,31.179,"LINESTRING (-77.0520395 -12.0083234, -77.0520934 -12.008048)",,N/A,,
68863219,False,,Las Primaveras,residential,,True,52.394,"LINESTRING (-77.0520395 -12.0083234, -77.0519804 -12.0083122, -77.0515665 -12.0082341)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,False,49.351,"LINESTRING (-77.0506747 -12.0080659, -77.0505888 -12.0085017)",,N/A,,
68863219,False,,Las Primaveras,residential,,False,98.78,"LINESTRING (-77.0506747 -12.0080659, -77.0507308 -12.0080765, -77.051113 -12.0081486, -77.0515061 -12.0082227, -77.0515665 -12.0082341)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,True,40.233000000000004,"LINESTRING (-77.0506747 -12.0080659, -77.0506857 -12.0080098, -77.0507446 -12.0077106)",,N/A,,
68863210,False,,Los Ficus,residential,,False,121.015,"LINESTRING (-77.0519538 -12.0087613, -77.0517446 -12.0098302)",,N/A,,
